source,title,price,category,rating,availability,scraped_at
books_toscrape,Chernobyl 01:23:40: The Incredible True Story of the World's Worst Nuclear Disaster,35.92,Nonfiction,Two,In stock (9 available),2025-09-24T12:47:28.076318
books_toscrape,Art and Fear: Observations on the Perils (and Rewards) of Artmaking,48.63,Art,Four,In stock (9 available),2025-09-24T12:47:28.958133
books_toscrape,A Shard of Ice (The Black Symphony Saga #1),56.63,Fantasy,Three,In stock (9 available),2025-09-24T12:47:29.753163
books_toscrape,A Hero's Curse (The Unseen Chronicles #1),50.49,Add a comment,Three,In stock (9 available),2025-09-24T12:47:30.556899
books_toscrape,23 Degrees South: A Tropical Tale of Changing Whether...,35.79,Add a comment,Two,In stock (9 available),2025-09-24T12:47:31.355225
books_toscrape,"Zero to One: Notes on Startups, or How to Build the Future",34.06,Nonfiction,Three,In stock (8 available),2025-09-24T12:47:32.153893
books_toscrape,Why Not Me?,17.76,Nonfiction,One,In stock (8 available),2025-09-24T12:47:32.952291
books_toscrape,When Breath Becomes Air,39.36,Nonfiction,Two,In stock (8 available),2025-09-24T12:47:33.744937
books_toscrape,Vagabonding: An Uncommon Guide to the Art of Long-Term World Travel,36.94,Travel,Two,In stock (8 available),2025-09-24T12:47:34.538918
books_toscrape,The Unlikely Pilgrimage of Harold Fry (Harold Fry #1),43.62,Default,Five,In stock (8 available),2025-09-24T12:47:35.355724
books_toscrape,The New Drawing on the Right Side of the Brain,43.02,Art,Three,In stock (8 available),2025-09-24T12:47:36.143334
books_toscrape,"The Midnight Assassin: Panic, Scandal, and the Hunt for America's First Serial Killer",28.45,Nonfiction,Four,In stock (8 available),2025-09-24T12:47:36.943112
books_toscrape,The Martian (The Martian #1),41.39,Default,Two,In stock (8 available),2025-09-24T12:47:37.756380
books_toscrape,The High Mountains of Portugal,51.15,Fiction,One,In stock (8 available),2025-09-24T12:47:38.544084
books_toscrape,The Grownup,35.88,Short Stories,One,In stock (8 available),2025-09-24T12:47:39.476611
books_toscrape,The E-Myth Revisited: Why Most Small Businesses Don't Work and What to Do About It,36.91,Business,One,In stock (8 available),2025-09-24T12:47:40.346414
books_toscrape,South of Sunshine,28.93,Young Adult,One,In stock (8 available),2025-09-24T12:47:41.225205
books_toscrape,Smarter Faster Better: The Secrets of Being Productive in Life and Business,38.89,Nonfiction,Five,In stock (8 available),2025-09-24T12:47:42.099852
books_toscrape,Silence in the Dark (Logan Point #4),58.33,Suspense,Three,In stock (8 available),2025-09-24T12:47:42.992516
books_toscrape,Shadows of the Past (Logan Point #1),39.67,Christian Fiction,Five,In stock (8 available),2025-09-24T12:47:43.820022
books_toscrape,Roller Girl,14.1,Sequential Art,Five,In stock (8 available),2025-09-24T12:47:46.735041
books_toscrape,Rising Strong,21.82,Nonfiction,Three,In stock (8 available),2025-09-24T12:47:47.548959
books_toscrape,Proofs of God: Classical Arguments from Tertullian to Barth,54.21,Philosophy,One,In stock (8 available),2025-09-24T12:47:48.370521
books_toscrape,Please Kill Me: The Uncensored Oral History of Punk,31.19,Music,Four,In stock (8 available),2025-09-24T12:47:49.170302
books_toscrape,Out of Print: City Lights Spotlight No. 14,53.64,Poetry,Five,In stock (8 available),2025-09-24T12:47:49.981029
books_toscrape,My Life Next Door (My Life Next Door ),36.39,Young Adult,Five,In stock (8 available),2025-09-24T12:47:50.783363
books_toscrape,Miller's Valley,58.54,Fiction,Two,In stock (8 available),2025-09-24T12:47:51.583513
books_toscrape,Man's Search for Meaning,29.48,Nonfiction,Three,In stock (8 available),2025-09-24T12:47:52.385455
books_toscrape,"Love That Boy: What Two Presidents, Eight Road Trips, and My Son Taught Me About a Parent's Expectations",25.06,Nonfiction,Two,In stock (8 available),2025-09-24T12:47:54.263254
books_toscrape,Living Forward: A Proven Plan to Stop Drifting and Get the Life You Want,12.55,Nonfiction,Three,In stock (8 available),2025-09-24T12:47:55.204803
books_toscrape,Les Fleurs du Mal,29.04,Poetry,Five,In stock (8 available),2025-09-24T12:47:56.070759
books_toscrape,Left Behind (Left Behind #1),40.72,Default,Two,In stock (8 available),2025-09-24T12:47:56.877452
books_toscrape,Kill 'Em and Leave: Searching for James Brown and the American Soul,45.05,Music,Five,In stock (8 available),2025-09-24T12:47:57.676728
books_toscrape,Kierkegaard: A Christian Missionary to Christians,47.13,Philosophy,One,In stock (8 available),2025-09-24T12:47:58.486411
books_toscrape,John Vassos: Industrial Design for Modern Life,20.22,Default,Four,In stock (8 available),2025-09-24T12:47:59.268893
books_toscrape,I'll Give You the Sun,56.48,Default,One,In stock (8 available),2025-09-24T12:48:00.057302
books_toscrape,I Will Find You,44.21,Nonfiction,One,In stock (8 available),2025-09-24T12:48:00.853897
books_toscrape,Hystopia: A Novel,21.96,Fiction,Four,In stock (8 available),2025-09-24T12:48:01.667551
books_toscrape,Howl and Other Poems,40.45,Poetry,Two,In stock (8 available),2025-09-24T12:48:02.497974
books_toscrape,History of Beauty,10.29,Art,Four,In stock (8 available),2025-09-24T12:48:03.298372
books_toscrape,Heaven is for Real: A Little Boy's Astounding Story of His Trip to Heaven and Back,52.86,Default,Two,In stock (8 available),2025-09-24T12:48:06.299498
books_toscrape,Future Shock (Future Shock #1),55.65,Young Adult,Five,In stock (8 available),2025-09-24T12:48:07.189068
books_toscrape,Ender's Game (The Ender Quintet #1),43.64,Default,One,In stock (8 available),2025-09-24T12:48:08.004276
books_toscrape,Diary of a Citizen Scientist: Chasing Tiger Beetles and Other New Ways of Engaging the World,28.41,Science,One,In stock (8 available),2025-09-24T12:48:09.825877
books_toscrape,Death by Leisure: A Cautionary Tale,37.51,Default,Four,In stock (8 available),2025-09-24T12:48:10.637906
books_toscrape,Brilliant Beacons: A History of the American Lighthouse,11.45,History,Three,In stock (8 available),2025-09-24T12:48:11.443233
books_toscrape,Brazen: The Courage to Find the You That's Been Hiding,19.22,Nonfiction,Two,In stock (8 available),2025-09-24T12:48:12.252528
books_toscrape,Between the World and Me,56.91,Nonfiction,Four,In stock (8 available),2025-09-24T12:48:13.074636
books_toscrape,Being Mortal: Medicine and What Matters in the End,55.06,Nonfiction,Four,In stock (8 available),2025-09-24T12:48:13.859804
books_toscrape,"A Murder Over a Girl: Justice, Gender, Junior High",13.2,Nonfiction,Three,In stock (8 available),2025-09-24T12:48:14.669904
books_toscrape,32 Yolks,53.63,Food and Drink,Two,In stock (8 available),2025-09-24T12:48:15.526679
books_toscrape,"""Most Blessed of the Patriarchs"": Thomas Jefferson and the Empire of the Imagination",44.48,History,Five,In stock (8 available),2025-09-24T12:48:16.451792
books_toscrape,You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life,12.08,Self Help,Three,In stock (7 available),2025-09-24T12:48:17.250554
books_toscrape,Wildlife of New York: A Five-Borough Coloring Book,22.14,Default,Two,In stock (7 available),2025-09-24T12:48:18.058485
books_toscrape,What Happened on Beale Street (Secrets of the South Mysteries #2),25.37,Mystery,Five,In stock (7 available),2025-09-24T12:48:18.870129
books_toscrape,Unreasonable Hope: Finding Faith in the God Who Brings Purpose to Your Pain,46.33,Spirituality,Two,In stock (7 available),2025-09-24T12:48:19.750724
books_toscrape,Under the Tuscan Sun,37.33,Travel,Three,In stock (7 available),2025-09-24T12:48:20.536430
books_toscrape,Toddlers Are A**holes: It's Not Your Fault,25.55,Humor,One,In stock (7 available),2025-09-24T12:48:21.458282
books_toscrape,The Year of Living Biblically: One Man's Humble Quest to Follow the Bible as Literally as Possible,34.72,Default,One,In stock (7 available),2025-09-24T12:48:22.316042
books_toscrape,The Whale,35.96,Childrens,Four,In stock (7 available),2025-09-24T12:48:23.123399
books_toscrape,The Story of Art,41.14,Art,Four,In stock (7 available),2025-09-24T12:48:26.026606
books_toscrape,The Origin of Species,10.01,Science,Four,In stock (7 available),2025-09-24T12:48:26.830112
books_toscrape,The Great Gatsby,36.05,Default,Four,In stock (7 available),2025-09-24T12:48:27.627886
books_toscrape,The Good Girl,49.03,Default,Three,In stock (7 available),2025-09-24T12:48:28.450499
books_toscrape,The Glass Castle,16.24,Add a comment,One,In stock (7 available),2025-09-24T12:48:29.245814
books_toscrape,The Faith of Christopher Hitchens: The Restless Soul of the World's Most Notorious Atheist,39.55,Biography,One,In stock (7 available),2025-09-24T12:48:30.082792
books_toscrape,The Drowning Girls,35.67,Add a comment,Three,In stock (7 available),2025-09-24T12:48:30.886880
books_toscrape,The Constant Princess (The Tudor Court #1),16.62,Historical Fiction,Three,In stock (7 available),2025-09-24T12:48:31.690040
books_toscrape,The Bourne Identity (Jason Bourne #1),42.78,Fiction,Four,In stock (7 available),2025-09-24T12:48:32.495609
books_toscrape,The Bachelor Girl's Guide to Murder (Herringford and Watts Mysteries #1),52.3,Mystery,Five,In stock (7 available),2025-09-24T12:48:33.416957
books_toscrape,The Art Book,32.34,Art,Two,In stock (7 available),2025-09-24T12:48:34.288981
books_toscrape,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,33.17,Default,Four,In stock (7 available),2025-09-24T12:48:35.141358
books_toscrape,Team of Rivals: The Political Genius of Abraham Lincoln,20.12,Add a comment,Five,In stock (7 available),2025-09-24T12:48:35.973335
books_toscrape,Steal Like an Artist: 10 Things Nobody Told You About Being Creative,20.9,Default,Two,In stock (7 available),2025-09-24T12:48:36.793333
books_toscrape,"Sit, Stay, Love",20.9,Romance,Three,In stock (7 available),2025-09-24T12:48:37.606706
books_toscrape,Sister Dear,40.2,Fiction,Four,In stock (7 available),2025-09-24T12:48:38.423747
books_toscrape,"Shrunken Treasures: Literary Classics, Short, Sweet, and Silly",52.87,Childrens,Three,In stock (7 available),2025-09-24T12:48:39.222306
books_toscrape,"Rich Dad, Poor Dad",51.74,Business,One,In stock (7 available),2025-09-24T12:48:40.044665
books_toscrape,Raymie Nightingale,34.41,Childrens,Two,In stock (7 available),2025-09-24T12:48:40.849015
books_toscrape,Playing from the Heart,32.38,Childrens,One,In stock (7 available),2025-09-24T12:48:41.650393
books_toscrape,Nightstruck: A Novel,50.35,Young Adult,Four,In stock (7 available),2025-09-24T12:48:44.750152
books_toscrape,"Naturally Lean: 125 Nourishing Gluten-Free, Plant-Based Recipes--All Under 300 Calories",11.38,Food and Drink,Five,In stock (7 available),2025-09-24T12:48:45.538713
books_toscrape,Meternity,43.58,Womens Fiction,Three,In stock (7 available),2025-09-24T12:48:46.441273
books_toscrape,Memoirs of a Geisha,49.67,Fiction,Three,In stock (7 available),2025-09-24T12:48:47.304138
books_toscrape,Like Never Before (Walker Family #2),28.77,Christian Fiction,Two,In stock (7 available),2025-09-24T12:48:48.161688
books_toscrape,Life of Pi,13.22,Default,Four,In stock (7 available),2025-09-24T12:48:48.962656
books_toscrape,Leave This Song Behind: Teen Poetry at Its Best,51.17,Poetry,Five,In stock (7 available),2025-09-24T12:48:49.763072
books_toscrape,King's Folly (The Kinsman Chronicles #1),39.61,Fantasy,Five,In stock (7 available),2025-09-24T12:48:50.588748
books_toscrape,John Adams,57.43,Add a comment,Four,In stock (7 available),2025-09-24T12:48:51.384929
books_toscrape,How to Cook Everything Vegetarian: Simple Meatless Recipes for Great Food (How to Cook Everything),46.01,Food and Drink,Four,In stock (7 available),2025-09-24T12:48:52.189905
books_toscrape,How to Be a Domestic Goddess: Baking and the Art of Comfort Cooking,28.25,Food and Drink,Two,In stock (7 available),2025-09-24T12:48:52.999244
books_toscrape,Good in Bed (Cannie Shapiro #1),37.05,Add a comment,Five,In stock (7 available),2025-09-24T12:48:53.813012
books_toscrape,"Fruits Basket, Vol. 7 (Fruits Basket #7)",19.57,Sequential Art,One,In stock (7 available),2025-09-24T12:48:54.602533
books_toscrape,For the Love: Fighting for Grace in a World of Impossible Standards,45.13,Nonfiction,Three,In stock (7 available),2025-09-24T12:48:55.417856
books_toscrape,Finding God in the Ruins: How God Redeems Pain,46.64,Nonfiction,Two,In stock (7 available),2025-09-24T12:48:56.232125
books_toscrape,Every Heart a Doorway (Every Heart A Doorway #1),12.16,Fantasy,Five,In stock (7 available),2025-09-24T12:48:57.045203
books_toscrape,Delivering the Truth (Quaker Midwife Mystery #1),20.89,Mystery,Four,In stock (7 available),2025-09-24T12:48:57.864593
books_toscrape,Counted With the Stars (Out from Egypt #1),17.97,Christian Fiction,Five,In stock (7 available),2025-09-24T12:48:58.753259
books_toscrape,"Chronicles, Vol. 1",52.6,Music,Two,In stock (7 available),2025-09-24T12:48:59.662688
books_toscrape,Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality,25.77,Christian,One,In stock (7 available),2025-09-24T12:49:00.486089
books_toscrape,Benjamin Franklin: An American Life,48.19,Biography,Three,In stock (7 available),2025-09-24T12:49:03.461935
books_toscrape,"At The Existentialist Café: Freedom, Being, and apricot cocktails with: Jean-Paul Sartre, Simone de Beauvoir, Albert Camus, Martin Heidegger, Edmund Husserl, Karl Jaspers, Maurice Merleau-Ponty and others",29.93,Philosophy,Five,In stock (7 available),2025-09-24T12:49:04.261229
books_toscrape,A Summer In Europe,44.34,Travel,Two,In stock (7 available),2025-09-24T12:49:05.078030
books_toscrape,A Short History of Nearly Everything,52.4,History,Five,In stock (7 available),2025-09-24T12:49:05.905253
books_toscrape,A Gathering of Shadows (Shades of Magic #2),44.81,Fantasy,Four,In stock (7 available),2025-09-24T12:49:06.720968
books_toscrape,The Sound Of Love,57.84,Default,Five,In stock (6 available),2025-09-24T12:49:07.519202
books_toscrape,The Rise and Fall of the Third Reich: A History of Nazi Germany,39.67,History,Two,In stock (6 available),2025-09-24T12:49:09.338156
books_toscrape,The Perks of Being a Wallflower,55.02,Default,Three,In stock (6 available),2025-09-24T12:49:10.172830
books_toscrape,The Mysterious Affair at Styles (Hercule Poirot #1),24.8,Mystery,Four,In stock (6 available),2025-09-24T12:49:11.008964
books_toscrape,The Man Who Mistook His Wife for a Hat and Other Clinical Tales,59.45,Nonfiction,Four,In stock (6 available),2025-09-24T12:49:12.840075
books_toscrape,The Makings of a Fatherless Child,31.58,Default,Two,In stock (6 available),2025-09-24T12:49:13.738014
books_toscrape,The Joy of Cooking,43.27,Add a comment,Four,In stock (6 available),2025-09-24T12:49:14.662358
books_toscrape,The Invention of Wings,37.34,Historical Fiction,One,In stock (6 available),2025-09-24T12:49:15.545171
books_toscrape,The Hobbit (Middle-Earth Universe),17.8,Default,Five,In stock (6 available),2025-09-24T12:49:16.352557
books_toscrape,The Great Railway Bazaar,30.54,Travel,One,In stock (6 available),2025-09-24T12:49:17.208187
books_toscrape,The Golden Compass (His Dark Materials #1),18.77,Add a comment,One,In stock (6 available),2025-09-24T12:49:18.030950
books_toscrape,The God Delusion,46.85,Add a comment,Three,In stock (6 available),2025-09-24T12:49:18.836211
books_toscrape,The Girl You Left Behind (The Girl You Left Behind #1),15.79,Historical,One,In stock (6 available),2025-09-24T12:49:19.648386
books_toscrape,The Fellowship of the Ring (The Lord of the Rings #1),10.27,Default,Two,In stock (6 available),2025-09-24T12:49:20.471892
books_toscrape,The Collected Poems of W.B. Yeats (The Collected Works of W.B. Yeats #1),15.42,Poetry,Five,In stock (6 available),2025-09-24T12:49:21.279598
books_toscrape,The Barefoot Contessa Cookbook,59.92,Food and Drink,Five,In stock (6 available),2025-09-24T12:49:24.252810
books_toscrape,Tell the Wolves I'm Home,50.96,Young Adult,Two,In stock (6 available),2025-09-24T12:49:25.063368
books_toscrape,Ship Leaves Harbor: Essays on Travel by a Recovering Journeyman,30.6,Default,Three,In stock (6 available),2025-09-24T12:49:25.941793
books_toscrape,Pride and Prejudice,19.27,Add a comment,Four,In stock (6 available),2025-09-24T12:49:26.736597
books_toscrape,Musicophilia: Tales of Music and the Brain,46.58,Default,One,In stock (6 available),2025-09-24T12:49:27.663843
books_toscrape,Mere Christianity,48.51,Add a comment,Three,In stock (6 available),2025-09-24T12:49:28.476335
books_toscrape,Me Before You (Me Before You #1),19.02,Fiction,One,In stock (6 available),2025-09-24T12:49:29.362570
books_toscrape,In the Woods (Dublin Murder Squad #1),38.38,Mystery,Two,In stock (6 available),2025-09-24T12:49:30.174275
books_toscrape,In Cold Blood,49.98,Nonfiction,Four,In stock (6 available),2025-09-24T12:49:30.990024
books_toscrape,How to Stop Worrying and Start Living,46.49,Self Help,Five,In stock (6 available),2025-09-24T12:49:31.818152
books_toscrape,Give It Back,18.32,Thriller,Two,In stock (6 available),2025-09-24T12:49:32.624275
books_toscrape,"Girl, Interrupted",42.14,Nonfiction,Three,In stock (6 available),2025-09-24T12:49:33.427270
books_toscrape,Fun Home: A Family Tragicomic,56.59,Add a comment,Four,In stock (6 available),2025-09-24T12:49:34.239387
books_toscrape,"Fruits Basket, Vol. 6 (Fruits Basket #6)",20.96,Sequential Art,Four,In stock (6 available),2025-09-24T12:49:35.056444
books_toscrape,Deception Point,40.32,Fiction,Four,In stock (6 available),2025-09-24T12:49:36.897653
books_toscrape,"Death Note, Vol. 6: Give-and-Take (Death Note #6)",36.39,Sequential Art,Three,In stock (6 available),2025-09-24T12:49:37.692876
books_toscrape,Catherine the Great: Portrait of a Woman,58.55,History,Four,In stock (6 available),2025-09-24T12:49:38.541617
books_toscrape,Better Homes and Gardens New Cook Book,39.61,Food and Drink,Three,In stock (6 available),2025-09-24T12:49:39.350118
books_toscrape,An Unquiet Mind: A Memoir of Moods and Madness,21.3,Psychology,Three,In stock (6 available),2025-09-24T12:49:40.161966
books_toscrape,A Year in Provence (Provence #1),56.88,Travel,Four,In stock (6 available),2025-09-24T12:49:40.960653
books_toscrape,World Without End (The Pillars of the Earth #2),32.97,Historical Fiction,Four,In stock (5 available),2025-09-24T12:49:43.895350
books_toscrape,"Will Grayson, Will Grayson (Will Grayson, Will Grayson)",47.31,Young Adult,Four,In stock (5 available),2025-09-24T12:49:44.693607
books_toscrape,Why Save the Bankers?: And Other Essays on Our Economic and Political Crisis,48.67,Nonfiction,Two,In stock (5 available),2025-09-24T12:49:45.501309
books_toscrape,Where She Went (If I Stay #2),41.73,Young Adult,Four,In stock (5 available),2025-09-24T12:49:46.314736
books_toscrape,What If?: Serious Scientific Answers to Absurd Hypothetical Questions,53.68,Default,Four,In stock (5 available),2025-09-24T12:49:47.129179
books_toscrape,Two Summers,14.64,Young Adult,One,In stock (5 available),2025-09-24T12:49:47.944077
books_toscrape,This Is Your Brain on Music: The Science of a Human Obsession,38.4,Music,One,In stock (5 available),2025-09-24T12:49:48.742794
books_toscrape,The Secret Garden,15.08,Classics,Four,In stock (5 available),2025-09-24T12:49:49.614031
books_toscrape,The Raven King (The Raven Cycle #4),30.57,Add a comment,Two,In stock (5 available),2025-09-24T12:49:50.576268
books_toscrape,The Raven Boys (The Raven Cycle #1),57.74,Fantasy,Four,In stock (5 available),2025-09-24T12:49:51.440411
books_toscrape,The Power Greens Cookbook: 140 Delicious Superfood Recipes,11.05,Food and Drink,Five,In stock (5 available),2025-09-24T12:49:52.256913
books_toscrape,The Metamorphosis,28.58,Classics,One,In stock (5 available),2025-09-24T12:49:53.086338
books_toscrape,The Mathews Men: Seven Brothers and the War Against Hitler's U-boats,42.91,History,Five,In stock (5 available),2025-09-24T12:49:53.929460
books_toscrape,The Little Paris Bookshop,24.73,Fiction,Three,In stock (5 available),2025-09-24T12:49:54.730178
books_toscrape,The Hiding Place,55.91,History,Four,In stock (5 available),2025-09-24T12:49:55.535798
books_toscrape,The Grand Design,13.76,Science,Three,In stock (5 available),2025-09-24T12:49:56.340828
books_toscrape,The Firm,45.56,Fiction,Three,In stock (5 available),2025-09-24T12:49:57.140029
books_toscrape,The Fault in Our Stars,47.22,Default,One,In stock (5 available),2025-09-24T12:49:57.938564
books_toscrape,The False Prince (The Ascendance Trilogy #1),56.0,Fantasy,Five,In stock (5 available),2025-09-24T12:49:58.743351
books_toscrape,The Expatriates,44.58,Fiction,Two,In stock (5 available),2025-09-24T12:49:59.547255
books_toscrape,The Dream Thieves (The Raven Cycle #2),34.5,Default,One,In stock (5 available),2025-09-24T12:50:02.606654
books_toscrape,The Darkest Corners,11.33,Young Adult,Five,In stock (5 available),2025-09-24T12:50:03.427869
books_toscrape,The Crossover,38.77,Poetry,Four,In stock (5 available),2025-09-24T12:50:04.247848
books_toscrape,The 5th Wave (The 5th Wave #1),11.83,Default,Two,In stock (5 available),2025-09-24T12:50:05.058221
books_toscrape,Tell the Wind and Fire,45.51,Fantasy,Three,In stock (5 available),2025-09-24T12:50:05.882263
books_toscrape,Tell Me Three Things,41.81,Young Adult,One,In stock (5 available),2025-09-24T12:50:06.694147
books_toscrape,Talking to Girls About Duran Duran: One Young Man's Quest for True Love and a Cooler Haircut,25.15,Nonfiction,Four,In stock (5 available),2025-09-24T12:50:07.498889
books_toscrape,Siddhartha,34.22,Fiction,Five,In stock (5 available),2025-09-24T12:50:08.305534
books_toscrape,Shiver (The Wolves of Mercy Falls #1),16.23,Default,Five,In stock (5 available),2025-09-24T12:50:09.104682
books_toscrape,Remember Me?,11.48,Default,Three,In stock (5 available),2025-09-24T12:50:09.908641
books_toscrape,Red Dragon (Hannibal Lecter #1),23.37,Horror,Three,In stock (5 available),2025-09-24T12:50:10.712259
books_toscrape,Peak: Secrets from the New Science of Expertise,16.28,Science,Two,In stock (5 available),2025-09-24T12:50:11.509757
books_toscrape,My Mother Was Nuts,31.63,Nonfiction,Four,In stock (5 available),2025-09-24T12:50:12.311162
books_toscrape,Mexican Today: New and Rediscovered Recipes for Contemporary Kitchens,24.91,Food and Drink,Five,In stock (5 available),2025-09-24T12:50:13.122305
books_toscrape,Maybe Something Beautiful: How Art Transformed a Neighborhood,22.54,Childrens,One,In stock (5 available),2025-09-24T12:50:13.925811
books_toscrape,Lola and the Boy Next Door (Anna and the French Kiss #2),23.63,Young Adult,Four,In stock (5 available),2025-09-24T12:50:15.824473
books_toscrape,Logan Kade (Fallen Crest High #5.5),13.12,Academic,Two,In stock (5 available),2025-09-24T12:50:16.797159
books_toscrape,Last One Home (New Beginnings #1),59.98,Fiction,Three,In stock (5 available),2025-09-24T12:50:17.628896
books_toscrape,Killing Floor (Jack Reacher #1),31.49,Thriller,Four,In stock (5 available),2025-09-24T12:50:18.466085
books_toscrape,Kill the Boy Band,15.52,Young Adult,Five,In stock (5 available),2025-09-24T12:50:19.262679
books_toscrape,Isla and the Happily Ever After (Anna and the French Kiss #3),48.13,Young Adult,Five,In stock (5 available),2025-09-24T12:50:22.310029
books_toscrape,If I Stay (If I Stay #1),38.13,Default,Five,In stock (5 available),2025-09-24T12:50:23.115598
books_toscrape,I Know Why the Caged Bird Sings (Maya Angelou's Autobiography #1),36.55,Default,Two,In stock (5 available),2025-09-24T12:50:23.906201
books_toscrape,Harry Potter and the Deathly Hallows (Harry Potter #7),23.32,Default,One,In stock (5 available),2025-09-24T12:50:24.695720
books_toscrape,"Fruits Basket, Vol. 5 (Fruits Basket #5)",16.33,Sequential Art,One,In stock (5 available),2025-09-24T12:50:25.499039
books_toscrape,Foundation (Foundation (Publication Order) #1),32.42,Science Fiction,One,In stock (5 available),2025-09-24T12:50:27.949733
books_toscrape,Fool Me Once,16.96,Default,One,In stock (5 available),2025-09-24T12:50:28.755855
books_toscrape,Find Her (Detective D.D. Warren #8),22.37,Add a comment,One,In stock (5 available),2025-09-24T12:50:29.620582
books_toscrape,Evicted: Poverty and Profit in the American City,42.27,Add a comment,One,In stock (5 available),2025-09-24T12:50:30.429118
books_toscrape,Drama,38.7,Default,Two,In stock (5 available),2025-09-24T12:50:31.288969
books_toscrape,Dracula the Un-Dead,35.63,Horror,Five,In stock (5 available),2025-09-24T12:50:32.119812
books_toscrape,Digital Fortress,58.0,Fiction,Five,In stock (5 available),2025-09-24T12:50:33.030435
books_toscrape,"Death Note, Vol. 5: Whiteout (Death Note #5)",52.41,Sequential Art,One,In stock (5 available),2025-09-24T12:50:33.824858
books_toscrape,"Data, A Love Story: How I Gamed Online Dating to Meet My Match",32.35,Nonfiction,Three,In stock (5 available),2025-09-24T12:50:34.621495
books_toscrape,Critique of Pure Reason,20.75,Philosophy,One,In stock (5 available),2025-09-24T12:50:36.453135
books_toscrape,Booked,17.49,Poetry,Five,In stock (5 available),2025-09-24T12:50:37.267602
books_toscrape,"Blue Lily, Lily Blue (The Raven Cycle #3)",34.13,Default,Five,In stock (5 available),2025-09-24T12:50:38.160786
books_toscrape,Approval Junkie: Adventures in Caring Too Much,58.81,Autobiography,Five,In stock (5 available),2025-09-24T12:50:38.950636
books_toscrape,An Abundance of Katherines,10.0,Young Adult,Five,In stock (5 available),2025-09-24T12:50:39.739664
books_toscrape,America's War for the Greater Middle East: A Military History,51.22,History,Two,In stock (5 available),2025-09-24T12:50:40.609799
books_toscrape,Alight (The Generations Trilogy #2),58.59,Default,Four,In stock (5 available),2025-09-24T12:50:43.521363
books_toscrape,A Girl's Guide to Moving On (New Beginnings #2),31.3,Romance,One,In stock (5 available),2025-09-24T12:50:44.306757
books_toscrape,A Game of Thrones (A Song of Ice and Fire #1),46.42,Add a comment,Two,In stock (5 available),2025-09-24T12:50:45.125786
books_toscrape,A Feast for Crows (A Song of Ice and Fire #4),17.21,Fantasy,Four,In stock (5 available),2025-09-24T12:50:45.974402
books_toscrape,A Clash of Kings (A Song of Ice and Fire #2),10.79,Add a comment,Three,In stock (5 available),2025-09-24T12:50:46.795999
books_toscrape,Vogue Colors A to Z: A Fashion Coloring Book,52.35,Default,Four,In stock (4 available),2025-09-24T12:50:47.875162
books_toscrape,The Shining (The Shining #1),27.88,Default,Three,In stock (4 available),2025-09-24T12:50:48.738995
books_toscrape,The Pilgrim's Progress,50.26,Classics,Two,In stock (4 available),2025-09-24T12:50:49.540487
books_toscrape,The Perfect Play (Play by Play #1),59.99,Romance,Three,In stock (4 available),2025-09-24T12:50:50.414124
books_toscrape,The Passion of Dolssa,28.32,Historical Fiction,Five,In stock (4 available),2025-09-24T12:50:51.258699
books_toscrape,The Jazz of Physics: The Secret Link Between Music and the Structure of the Universe,38.71,Nonfiction,Three,In stock (4 available),2025-09-24T12:50:52.077708
books_toscrape,The Hunger Games (The Hunger Games #1),29.85,Default,Five,In stock (4 available),2025-09-24T12:50:52.889794
books_toscrape,The Hound of the Baskervilles (Sherlock Holmes #5),14.82,Classics,Two,In stock (4 available),2025-09-24T12:50:53.706625
books_toscrape,The Gunning of America: Business and the Making of American Gun Culture,16.81,Nonfiction,Four,In stock (4 available),2025-09-24T12:50:54.522929
books_toscrape,The Geography of Bliss: One Grump's Search for the Happiest Places in the World,28.23,Nonfiction,Two,In stock (4 available),2025-09-24T12:50:55.342828
books_toscrape,The Demonists (Demonist #1),52.11,Fantasy,Two,In stock (4 available),2025-09-24T12:50:56.158041
books_toscrape,"The Demon Prince of Momochi House, Vol. 4 (The Demon Prince of Momochi House #4)",27.88,Sequential Art,Two,In stock (4 available),2025-09-24T12:50:56.960202
books_toscrape,The Bone Hunters (Lexy Vaughan & Steven Macaulay #2),59.71,Thriller,Three,In stock (4 available),2025-09-24T12:50:57.799601
books_toscrape,The Beast (Black Dagger Brotherhood #14),46.08,Fantasy,Five,In stock (4 available),2025-09-24T12:50:58.598931
books_toscrape,Some Women,13.73,Womens Fiction,Five,In stock (4 available),2025-09-24T12:50:59.426060
books_toscrape,Shopaholic Ties the Knot (Shopaholic #3),48.39,Womens Fiction,Five,In stock (4 available),2025-09-24T12:51:02.399049
books_toscrape,Paper and Fire (The Great Library #2),49.45,Fantasy,Five,In stock (4 available),2025-09-24T12:51:03.254265
books_toscrape,Outlander (Outlander #1),19.67,Default,Five,In stock (4 available),2025-09-24T12:51:04.115618
books_toscrape,"Orchestra of Exiles: The Story of Bronislaw Huberman, the Israel Philharmonic, and the One Thousand Jews He Saved from Nazi Horrors",12.36,Music,Three,In stock (4 available),2025-09-24T12:51:04.960500
books_toscrape,No One Here Gets Out Alive,20.02,Music,Five,In stock (4 available),2025-09-24T12:51:06.775753
