source,title,price,category,rating,availability,scraped_at,title_clean,availability_standardized,price_category,rating_category
books_toscrape,Between the World and Me,56.91,Nonfiction,4,In stock (8 available),2025-09-24 12:48:13.074636,between the world and me,In Stock,Premium,Good
books_toscrape,Being Mortal: Medicine and What Matters in the End,55.06,Nonfiction,4,In stock (8 available),2025-09-24 12:48:13.859804,being mortal medicine and what matters in the end,In Stock,Premium,Good
books_toscrape,"A Murder Over a Girl: Justice, Gender, Junior High",13.2,Nonfiction,3,In stock (8 available),2025-09-24 12:48:14.669904,"a murder over a girl justice, gender, junior high",In Stock,Affordable,Average
books_toscrape,32 Yolks,53.63,Food and Drink,2,In stock (8 available),2025-09-24 12:48:15.526679,32 yolks,In Stock,Premium,Poor
books_toscrape,"""Most Blessed of the Patriarchs"": Thomas Jefferson and the Empire of the Imagination",44.48,History,5,In stock (8 available),2025-09-24 12:48:16.451792,most blessed of the patriarchs thomas jefferson and the empire of the imagination,In Stock,Mid-range,Excellent
books_toscrape,You Are a Badass: How to Stop Doubting Your Greatness and Start Living an Awesome Life,12.08,Self Help,3,In stock (7 available),2025-09-24 12:48:17.250554,you are a badass how to stop doubting your greatness and start living an awesome life,In Stock,Affordable,Average
books_toscrape,Wildlife of New York: A Five-Borough Coloring Book,22.14,Default,2,In stock (7 available),2025-09-24 12:48:18.058485,wildlife of new york a fiveborough coloring book,In Stock,Affordable,Poor
books_toscrape,What Happened on Beale Street (Secrets of the South Mysteries #2),25.37,Mystery,5,In stock (7 available),2025-09-24 12:48:18.870129,what happened on beale street secrets of the south mysteries 2,In Stock,Mid-range,Excellent
books_toscrape,Unreasonable Hope: Finding Faith in the God Who Brings Purpose to Your Pain,46.33,Spirituality,2,In stock (7 available),2025-09-24 12:48:19.750724,unreasonable hope finding faith in the god who brings purpose to your pain,In Stock,Mid-range,Poor
books_toscrape,Under the Tuscan Sun,37.33,Travel,3,In stock (7 available),2025-09-24 12:48:20.536430,under the tuscan sun,In Stock,Mid-range,Average
books_toscrape,Toddlers Are A**holes: It's Not Your Fault,25.55,Humor,1,In stock (7 available),2025-09-24 12:48:21.458282,toddlers are aholes its not your fault,In Stock,Mid-range,Very Poor
books_toscrape,The Year of Living Biblically: One Man's Humble Quest to Follow the Bible as Literally as Possible,34.72,Default,1,In stock (7 available),2025-09-24 12:48:22.316042,the year of living biblically one mans humble quest to follow the bible as literally as possible,In Stock,Mid-range,Very Poor
books_toscrape,The Whale,35.96,Childrens,4,In stock (7 available),2025-09-24 12:48:23.123399,the whale,In Stock,Mid-range,Good
books_toscrape,The Story of Art,41.14,Art,4,In stock (7 available),2025-09-24 12:48:26.026606,the story of art,In Stock,Mid-range,Good
books_toscrape,The Origin of Species,10.01,Science,4,In stock (7 available),2025-09-24 12:48:26.830112,the origin of species,In Stock,Affordable,Good
books_toscrape,The Great Gatsby,36.05,Default,4,In stock (7 available),2025-09-24 12:48:27.627886,the great gatsby,In Stock,Mid-range,Good
books_toscrape,The Good Girl,49.03,Default,3,In stock (7 available),2025-09-24 12:48:28.450499,the good girl,In Stock,Mid-range,Average
books_toscrape,The Glass Castle,16.24,Add a comment,1,In stock (7 available),2025-09-24 12:48:29.245814,the glass castle,In Stock,Affordable,Very Poor
books_toscrape,The Faith of Christopher Hitchens: The Restless Soul of the World's Most Notorious Atheist,39.55,Biography,1,In stock (7 available),2025-09-24 12:48:30.082792,the faith of christopher hitchens the restless soul of the worlds most notorious atheist,In Stock,Mid-range,Very Poor
books_toscrape,The Drowning Girls,35.67,Add a comment,3,In stock (7 available),2025-09-24 12:48:30.886880,the drowning girls,In Stock,Mid-range,Average
books_toscrape,The Constant Princess (The Tudor Court #1),16.62,Historical Fiction,3,In stock (7 available),2025-09-24 12:48:31.690040,the constant princess the tudor court 1,In Stock,Affordable,Average
books_toscrape,The Bourne Identity (Jason Bourne #1),42.78,Fiction,4,In stock (7 available),2025-09-24 12:48:32.495609,the bourne identity jason bourne 1,In Stock,Mid-range,Good
books_toscrape,The Bachelor Girl's Guide to Murder (Herringford and Watts Mysteries #1),52.3,Mystery,5,In stock (7 available),2025-09-24 12:48:33.416957,the bachelor girls guide to murder herringford and watts mysteries 1,In Stock,Premium,Excellent
books_toscrape,The Art Book,32.34,Art,2,In stock (7 available),2025-09-24 12:48:34.288981,the art book,In Stock,Mid-range,Poor
books_toscrape,The 7 Habits of Highly Effective People: Powerful Lessons in Personal Change,33.17,Default,4,In stock (7 available),2025-09-24 12:48:35.141358,the 7 habits of highly effective people powerful lessons in personal change,In Stock,Mid-range,Good
books_toscrape,Team of Rivals: The Political Genius of Abraham Lincoln,20.12,Add a comment,5,In stock (7 available),2025-09-24 12:48:35.973335,team of rivals the political genius of abraham lincoln,In Stock,Affordable,Excellent
books_toscrape,Steal Like an Artist: 10 Things Nobody Told You About Being Creative,20.9,Default,2,In stock (7 available),2025-09-24 12:48:36.793333,steal like an artist 10 things nobody told you about being creative,In Stock,Affordable,Poor
books_toscrape,"Sit, Stay, Love",20.9,Romance,3,In stock (7 available),2025-09-24 12:48:37.606706,"sit, stay, love",In Stock,Affordable,Average
books_toscrape,Sister Dear,40.2,Fiction,4,In stock (7 available),2025-09-24 12:48:38.423747,sister dear,In Stock,Mid-range,Good
books_toscrape,"Shrunken Treasures: Literary Classics, Short, Sweet, and Silly",52.87,Childrens,3,In stock (7 available),2025-09-24 12:48:39.222306,"shrunken treasures literary classics, short, sweet, and silly",In Stock,Premium,Average
books_toscrape,"Rich Dad, Poor Dad",51.74,Business,1,In stock (7 available),2025-09-24 12:48:40.044665,"rich dad, poor dad",In Stock,Premium,Very Poor
books_toscrape,Raymie Nightingale,34.41,Childrens,2,In stock (7 available),2025-09-24 12:48:40.849015,raymie nightingale,In Stock,Mid-range,Poor
books_toscrape,Playing from the Heart,32.38,Childrens,1,In stock (7 available),2025-09-24 12:48:41.650393,playing from the heart,In Stock,Mid-range,Very Poor
books_toscrape,Nightstruck: A Novel,50.35,Young Adult,4,In stock (7 available),2025-09-24 12:48:44.750152,nightstruck a novel,In Stock,Premium,Good
books_toscrape,"Naturally Lean: 125 Nourishing Gluten-Free, Plant-Based Recipes--All Under 300 Calories",11.38,Food and Drink,5,In stock (7 available),2025-09-24 12:48:45.538713,"naturally lean 125 nourishing glutenfree, plantbased recipesall under 300 calories",In Stock,Affordable,Excellent
books_toscrape,Meternity,43.58,Womens Fiction,3,In stock (7 available),2025-09-24 12:48:46.441273,meternity,In Stock,Mid-range,Average
books_toscrape,Memoirs of a Geisha,49.67,Fiction,3,In stock (7 available),2025-09-24 12:48:47.304138,memoirs of a geisha,In Stock,Mid-range,Average
books_toscrape,Like Never Before (Walker Family #2),28.77,Christian Fiction,2,In stock (7 available),2025-09-24 12:48:48.161688,like never before walker family 2,In Stock,Mid-range,Poor
books_toscrape,Life of Pi,13.22,Default,4,In stock (7 available),2025-09-24 12:48:48.962656,life of pi,In Stock,Affordable,Good
books_toscrape,Leave This Song Behind: Teen Poetry at Its Best,51.17,Poetry,5,In stock (7 available),2025-09-24 12:48:49.763072,leave this song behind teen poetry at its best,In Stock,Premium,Excellent
books_toscrape,King's Folly (The Kinsman Chronicles #1),39.61,Fantasy,5,In stock (7 available),2025-09-24 12:48:50.588748,kings folly the kinsman chronicles 1,In Stock,Mid-range,Excellent
books_toscrape,John Adams,57.43,Add a comment,4,In stock (7 available),2025-09-24 12:48:51.384929,john adams,In Stock,Premium,Good
books_toscrape,How to Cook Everything Vegetarian: Simple Meatless Recipes for Great Food (How to Cook Everything),46.01,Food and Drink,4,In stock (7 available),2025-09-24 12:48:52.189905,how to cook everything vegetarian simple meatless recipes for great food how to cook everything,In Stock,Mid-range,Good
books_toscrape,How to Be a Domestic Goddess: Baking and the Art of Comfort Cooking,28.25,Food and Drink,2,In stock (7 available),2025-09-24 12:48:52.999244,how to be a domestic goddess baking and the art of comfort cooking,In Stock,Mid-range,Poor
books_toscrape,Good in Bed (Cannie Shapiro #1),37.05,Add a comment,5,In stock (7 available),2025-09-24 12:48:53.813012,good in bed cannie shapiro 1,In Stock,Mid-range,Excellent
books_toscrape,"Fruits Basket, Vol. 7 (Fruits Basket #7)",19.57,Sequential Art,1,In stock (7 available),2025-09-24 12:48:54.602533,"fruits basket, vol. 7 fruits basket 7",In Stock,Affordable,Very Poor
books_toscrape,For the Love: Fighting for Grace in a World of Impossible Standards,45.13,Nonfiction,3,In stock (7 available),2025-09-24 12:48:55.417856,for the love fighting for grace in a world of impossible standards,In Stock,Mid-range,Average
books_toscrape,Finding God in the Ruins: How God Redeems Pain,46.64,Nonfiction,2,In stock (7 available),2025-09-24 12:48:56.232125,finding god in the ruins how god redeems pain,In Stock,Mid-range,Poor
books_toscrape,Every Heart a Doorway (Every Heart A Doorway #1),12.16,Fantasy,5,In stock (7 available),2025-09-24 12:48:57.045203,every heart a doorway every heart a doorway 1,In Stock,Affordable,Excellent
books_toscrape,Delivering the Truth (Quaker Midwife Mystery #1),20.89,Mystery,4,In stock (7 available),2025-09-24 12:48:57.864593,delivering the truth quaker midwife mystery 1,In Stock,Affordable,Good
books_toscrape,Counted With the Stars (Out from Egypt #1),17.97,Christian Fiction,5,In stock (7 available),2025-09-24 12:48:58.753259,counted with the stars out from egypt 1,In Stock,Affordable,Excellent
books_toscrape,"Chronicles, Vol. 1",52.6,Music,2,In stock (7 available),2025-09-24 12:48:59.662688,"chronicles, vol. 1",In Stock,Premium,Poor
books_toscrape,Blue Like Jazz: Nonreligious Thoughts on Christian Spirituality,25.77,Christian,1,In stock (7 available),2025-09-24 12:49:00.486089,blue like jazz nonreligious thoughts on christian spirituality,In Stock,Mid-range,Very Poor
books_toscrape,Benjamin Franklin: An American Life,48.19,Biography,3,In stock (7 available),2025-09-24 12:49:03.461935,benjamin franklin an american life,In Stock,Mid-range,Average
books_toscrape,"At The Existentialist Café: Freedom, Being, and apricot cocktails with: Jean-Paul Sartre, Simone de Beauvoir, Albert Camus, Martin Heidegger, Edmund Husserl, Karl Jaspers, Maurice Merleau-Ponty and others",29.93,Philosophy,5,In stock (7 available),2025-09-24 12:49:04.261229,"at the existentialist café freedom, being, and apricot cocktails with jeanpaul sartre, simone de beauvoir, albert camus, martin heidegger, edmund husserl, karl jaspers, maurice merleauponty and others",In Stock,Mid-range,Excellent
books_toscrape,A Summer In Europe,44.34,Travel,2,In stock (7 available),2025-09-24 12:49:05.078030,a summer in europe,In Stock,Mid-range,Poor
books_toscrape,A Short History of Nearly Everything,52.4,History,5,In stock (7 available),2025-09-24 12:49:05.905253,a short history of nearly everything,In Stock,Premium,Excellent
books_toscrape,A Gathering of Shadows (Shades of Magic #2),44.81,Fantasy,4,In stock (7 available),2025-09-24 12:49:06.720968,a gathering of shadows shades of magic 2,In Stock,Mid-range,Good
books_toscrape,The Sound Of Love,57.84,Default,5,In stock (6 available),2025-09-24 12:49:07.519202,the sound of love,In Stock,Premium,Excellent
books_toscrape,The Rise and Fall of the Third Reich: A History of Nazi Germany,39.67,History,2,In stock (6 available),2025-09-24 12:49:09.338156,the rise and fall of the third reich a history of nazi germany,In Stock,Mid-range,Poor
books_toscrape,The Perks of Being a Wallflower,55.02,Default,3,In stock (6 available),2025-09-24 12:49:10.172830,the perks of being a wallflower,In Stock,Premium,Average
books_toscrape,The Mysterious Affair at Styles (Hercule Poirot #1),24.8,Mystery,4,In stock (6 available),2025-09-24 12:49:11.008964,the mysterious affair at styles hercule poirot 1,In Stock,Affordable,Good
books_toscrape,The Man Who Mistook His Wife for a Hat and Other Clinical Tales,59.45,Nonfiction,4,In stock (6 available),2025-09-24 12:49:12.840075,the man who mistook his wife for a hat and other clinical tales,In Stock,Premium,Good
books_toscrape,The Makings of a Fatherless Child,31.58,Default,2,In stock (6 available),2025-09-24 12:49:13.738014,the makings of a fatherless child,In Stock,Mid-range,Poor
books_toscrape,The Joy of Cooking,43.27,Add a comment,4,In stock (6 available),2025-09-24 12:49:14.662358,the joy of cooking,In Stock,Mid-range,Good
books_toscrape,The Invention of Wings,37.34,Historical Fiction,1,In stock (6 available),2025-09-24 12:49:15.545171,the invention of wings,In Stock,Mid-range,Very Poor
books_toscrape,The Hobbit (Middle-Earth Universe),17.8,Default,5,In stock (6 available),2025-09-24 12:49:16.352557,the hobbit middleearth universe,In Stock,Affordable,Excellent
books_toscrape,The Great Railway Bazaar,30.54,Travel,1,In stock (6 available),2025-09-24 12:49:17.208187,the great railway bazaar,In Stock,Mid-range,Very Poor
books_toscrape,The Golden Compass (His Dark Materials #1),18.77,Add a comment,1,In stock (6 available),2025-09-24 12:49:18.030950,the golden compass his dark materials 1,In Stock,Affordable,Very Poor
books_toscrape,The God Delusion,46.85,Add a comment,3,In stock (6 available),2025-09-24 12:49:18.836211,the god delusion,In Stock,Mid-range,Average
books_toscrape,The Girl You Left Behind (The Girl You Left Behind #1),15.79,Historical,1,In stock (6 available),2025-09-24 12:49:19.648386,the girl you left behind the girl you left behind 1,In Stock,Affordable,Very Poor
books_toscrape,The Fellowship of the Ring (The Lord of the Rings #1),10.27,Default,2,In stock (6 available),2025-09-24 12:49:20.471892,the fellowship of the ring the lord of the rings 1,In Stock,Affordable,Poor
books_toscrape,The Collected Poems of W.B. Yeats (The Collected Works of W.B. Yeats #1),15.42,Poetry,5,In stock (6 available),2025-09-24 12:49:21.279598,the collected poems of w.b. yeats the collected works of w.b. yeats 1,In Stock,Affordable,Excellent
books_toscrape,The Barefoot Contessa Cookbook,59.92,Food and Drink,5,In stock (6 available),2025-09-24 12:49:24.252810,the barefoot contessa cookbook,In Stock,Premium,Excellent
books_toscrape,Tell the Wolves I'm Home,50.96,Young Adult,2,In stock (6 available),2025-09-24 12:49:25.063368,tell the wolves im home,In Stock,Premium,Poor
books_toscrape,Ship Leaves Harbor: Essays on Travel by a Recovering Journeyman,30.6,Default,3,In stock (6 available),2025-09-24 12:49:25.941793,ship leaves harbor essays on travel by a recovering journeyman,In Stock,Mid-range,Average
books_toscrape,Pride and Prejudice,19.27,Add a comment,4,In stock (6 available),2025-09-24 12:49:26.736597,pride and prejudice,In Stock,Affordable,Good
books_toscrape,Musicophilia: Tales of Music and the Brain,46.58,Default,1,In stock (6 available),2025-09-24 12:49:27.663843,musicophilia tales of music and the brain,In Stock,Mid-range,Very Poor
books_toscrape,Mere Christianity,48.51,Add a comment,3,In stock (6 available),2025-09-24 12:49:28.476335,mere christianity,In Stock,Mid-range,Average
books_toscrape,Me Before You (Me Before You #1),19.02,Fiction,1,In stock (6 available),2025-09-24 12:49:29.362570,me before you me before you 1,In Stock,Affordable,Very Poor
books_toscrape,In the Woods (Dublin Murder Squad #1),38.38,Mystery,2,In stock (6 available),2025-09-24 12:49:30.174275,in the woods dublin murder squad 1,In Stock,Mid-range,Poor
books_toscrape,In Cold Blood,49.98,Nonfiction,4,In stock (6 available),2025-09-24 12:49:30.990024,in cold blood,In Stock,Mid-range,Good
books_toscrape,How to Stop Worrying and Start Living,46.49,Self Help,5,In stock (6 available),2025-09-24 12:49:31.818152,how to stop worrying and start living,In Stock,Mid-range,Excellent
books_toscrape,Give It Back,18.32,Thriller,2,In stock (6 available),2025-09-24 12:49:32.624275,give it back,In Stock,Affordable,Poor
books_toscrape,"Girl, Interrupted",42.14,Nonfiction,3,In stock (6 available),2025-09-24 12:49:33.427270,"girl, interrupted",In Stock,Mid-range,Average
books_toscrape,Fun Home: A Family Tragicomic,56.59,Add a comment,4,In stock (6 available),2025-09-24 12:49:34.239387,fun home a family tragicomic,In Stock,Premium,Good
books_toscrape,"Fruits Basket, Vol. 6 (Fruits Basket #6)",20.96,Sequential Art,4,In stock (6 available),2025-09-24 12:49:35.056444,"fruits basket, vol. 6 fruits basket 6",In Stock,Affordable,Good
books_toscrape,Deception Point,40.32,Fiction,4,In stock (6 available),2025-09-24 12:49:36.897653,deception point,In Stock,Mid-range,Good
books_toscrape,"Death Note, Vol. 6: Give-and-Take (Death Note #6)",36.39,Sequential Art,3,In stock (6 available),2025-09-24 12:49:37.692876,"death note, vol. 6 giveandtake death note 6",In Stock,Mid-range,Average
books_toscrape,Catherine the Great: Portrait of a Woman,58.55,History,4,In stock (6 available),2025-09-24 12:49:38.541617,catherine the great portrait of a woman,In Stock,Premium,Good
books_toscrape,Better Homes and Gardens New Cook Book,39.61,Food and Drink,3,In stock (6 available),2025-09-24 12:49:39.350118,better homes and gardens new cook book,In Stock,Mid-range,Average
books_toscrape,An Unquiet Mind: A Memoir of Moods and Madness,21.3,Psychology,3,In stock (6 available),2025-09-24 12:49:40.161966,an unquiet mind a memoir of moods and madness,In Stock,Affordable,Average
books_toscrape,A Year in Provence (Provence #1),56.88,Travel,4,In stock (6 available),2025-09-24 12:49:40.960653,a year in provence provence 1,In Stock,Premium,Good
books_toscrape,World Without End (The Pillars of the Earth #2),32.97,Historical Fiction,4,In stock (5 available),2025-09-24 12:49:43.895350,world without end the pillars of the earth 2,In Stock,Mid-range,Good
books_toscrape,"Will Grayson, Will Grayson (Will Grayson, Will Grayson)",47.31,Young Adult,4,In stock (5 available),2025-09-24 12:49:44.693607,"will grayson, will grayson will grayson, will grayson",In Stock,Mid-range,Good
books_toscrape,Why Save the Bankers?: And Other Essays on Our Economic and Political Crisis,48.67,Nonfiction,2,In stock (5 available),2025-09-24 12:49:45.501309,why save the bankers? and other essays on our economic and political crisis,In Stock,Mid-range,Poor
books_toscrape,Where She Went (If I Stay #2),41.73,Young Adult,4,In stock (5 available),2025-09-24 12:49:46.314736,where she went if i stay 2,In Stock,Mid-range,Good
books_toscrape,What If?: Serious Scientific Answers to Absurd Hypothetical Questions,53.68,Default,4,In stock (5 available),2025-09-24 12:49:47.129179,what if? serious scientific answers to absurd hypothetical questions,In Stock,Premium,Good
books_toscrape,Two Summers,14.64,Young Adult,1,In stock (5 available),2025-09-24 12:49:47.944077,two summers,In Stock,Affordable,Very Poor
books_toscrape,This Is Your Brain on Music: The Science of a Human Obsession,38.4,Music,1,In stock (5 available),2025-09-24 12:49:48.742794,this is your brain on music the science of a human obsession,In Stock,Mid-range,Very Poor
books_toscrape,The Secret Garden,15.08,Classics,4,In stock (5 available),2025-09-24 12:49:49.614031,the secret garden,In Stock,Affordable,Good
books_toscrape,The Raven King (The Raven Cycle #4),30.57,Add a comment,2,In stock (5 available),2025-09-24 12:49:50.576268,the raven king the raven cycle 4,In Stock,Mid-range,Poor
books_toscrape,The Raven Boys (The Raven Cycle #1),57.74,Fantasy,4,In stock (5 available),2025-09-24 12:49:51.440411,the raven boys the raven cycle 1,In Stock,Premium,Good
books_toscrape,The Power Greens Cookbook: 140 Delicious Superfood Recipes,11.05,Food and Drink,5,In stock (5 available),2025-09-24 12:49:52.256913,the power greens cookbook 140 delicious superfood recipes,In Stock,Affordable,Excellent
books_toscrape,The Metamorphosis,28.58,Classics,1,In stock (5 available),2025-09-24 12:49:53.086338,the metamorphosis,In Stock,Mid-range,Very Poor
books_toscrape,The Mathews Men: Seven Brothers and the War Against Hitler's U-boats,42.91,History,5,In stock (5 available),2025-09-24 12:49:53.929460,the mathews men seven brothers and the war against hitlers uboats,In Stock,Mid-range,Excellent
books_toscrape,The Little Paris Bookshop,24.73,Fiction,3,In stock (5 available),2025-09-24 12:49:54.730178,the little paris bookshop,In Stock,Affordable,Average
books_toscrape,The Hiding Place,55.91,History,4,In stock (5 available),2025-09-24 12:49:55.535798,the hiding place,In Stock,Premium,Good
books_toscrape,The Grand Design,13.76,Science,3,In stock (5 available),2025-09-24 12:49:56.340828,the grand design,In Stock,Affordable,Average
books_toscrape,The Firm,45.56,Fiction,3,In stock (5 available),2025-09-24 12:49:57.140029,the firm,In Stock,Mid-range,Average
books_toscrape,The Fault in Our Stars,47.22,Default,1,In stock (5 available),2025-09-24 12:49:57.938564,the fault in our stars,In Stock,Mid-range,Very Poor
books_toscrape,The False Prince (The Ascendance Trilogy #1),56.0,Fantasy,5,In stock (5 available),2025-09-24 12:49:58.743351,the false prince the ascendance trilogy 1,In Stock,Premium,Excellent
books_toscrape,The Expatriates,44.58,Fiction,2,In stock (5 available),2025-09-24 12:49:59.547255,the expatriates,In Stock,Mid-range,Poor
books_toscrape,The Dream Thieves (The Raven Cycle #2),34.5,Default,1,In stock (5 available),2025-09-24 12:50:02.606654,the dream thieves the raven cycle 2,In Stock,Mid-range,Very Poor
books_toscrape,The Darkest Corners,11.33,Young Adult,5,In stock (5 available),2025-09-24 12:50:03.427869,the darkest corners,In Stock,Affordable,Excellent
books_toscrape,The Crossover,38.77,Poetry,4,In stock (5 available),2025-09-24 12:50:04.247848,the crossover,In Stock,Mid-range,Good
books_toscrape,The 5th Wave (The 5th Wave #1),11.83,Default,2,In stock (5 available),2025-09-24 12:50:05.058221,the 5th wave the 5th wave 1,In Stock,Affordable,Poor
books_toscrape,Tell the Wind and Fire,45.51,Fantasy,3,In stock (5 available),2025-09-24 12:50:05.882263,tell the wind and fire,In Stock,Mid-range,Average
books_toscrape,Tell Me Three Things,41.81,Young Adult,1,In stock (5 available),2025-09-24 12:50:06.694147,tell me three things,In Stock,Mid-range,Very Poor
books_toscrape,Talking to Girls About Duran Duran: One Young Man's Quest for True Love and a Cooler Haircut,25.15,Nonfiction,4,In stock (5 available),2025-09-24 12:50:07.498889,talking to girls about duran duran one young mans quest for true love and a cooler haircut,In Stock,Mid-range,Good
books_toscrape,Siddhartha,34.22,Fiction,5,In stock (5 available),2025-09-24 12:50:08.305534,siddhartha,In Stock,Mid-range,Excellent
books_toscrape,Shiver (The Wolves of Mercy Falls #1),16.23,Default,5,In stock (5 available),2025-09-24 12:50:09.104682,shiver the wolves of mercy falls 1,In Stock,Affordable,Excellent
books_toscrape,Remember Me?,11.48,Default,3,In stock (5 available),2025-09-24 12:50:09.908641,remember me?,In Stock,Affordable,Average
books_toscrape,Red Dragon (Hannibal Lecter #1),23.37,Horror,3,In stock (5 available),2025-09-24 12:50:10.712259,red dragon hannibal lecter 1,In Stock,Affordable,Average
books_toscrape,Peak: Secrets from the New Science of Expertise,16.28,Science,2,In stock (5 available),2025-09-24 12:50:11.509757,peak secrets from the new science of expertise,In Stock,Affordable,Poor
books_toscrape,My Mother Was Nuts,31.63,Nonfiction,4,In stock (5 available),2025-09-24 12:50:12.311162,my mother was nuts,In Stock,Mid-range,Good
books_toscrape,Mexican Today: New and Rediscovered Recipes for Contemporary Kitchens,24.91,Food and Drink,5,In stock (5 available),2025-09-24 12:50:13.122305,mexican today new and rediscovered recipes for contemporary kitchens,In Stock,Affordable,Excellent
books_toscrape,Maybe Something Beautiful: How Art Transformed a Neighborhood,22.54,Childrens,1,In stock (5 available),2025-09-24 12:50:13.925811,maybe something beautiful how art transformed a neighborhood,In Stock,Affordable,Very Poor
books_toscrape,Lola and the Boy Next Door (Anna and the French Kiss #2),23.63,Young Adult,4,In stock (5 available),2025-09-24 12:50:15.824473,lola and the boy next door anna and the french kiss 2,In Stock,Affordable,Good
books_toscrape,Logan Kade (Fallen Crest High #5.5),13.12,Academic,2,In stock (5 available),2025-09-24 12:50:16.797159,logan kade fallen crest high 5.5,In Stock,Affordable,Poor
books_toscrape,Last One Home (New Beginnings #1),59.98,Fiction,3,In stock (5 available),2025-09-24 12:50:17.628896,last one home new beginnings 1,In Stock,Premium,Average
books_toscrape,Killing Floor (Jack Reacher #1),31.49,Thriller,4,In stock (5 available),2025-09-24 12:50:18.466085,killing floor jack reacher 1,In Stock,Mid-range,Good
books_toscrape,Kill the Boy Band,15.52,Young Adult,5,In stock (5 available),2025-09-24 12:50:19.262679,kill the boy band,In Stock,Affordable,Excellent
books_toscrape,Isla and the Happily Ever After (Anna and the French Kiss #3),48.13,Young Adult,5,In stock (5 available),2025-09-24 12:50:22.310029,isla and the happily ever after anna and the french kiss 3,In Stock,Mid-range,Excellent
books_toscrape,If I Stay (If I Stay #1),38.13,Default,5,In stock (5 available),2025-09-24 12:50:23.115598,if i stay if i stay 1,In Stock,Mid-range,Excellent
books_toscrape,I Know Why the Caged Bird Sings (Maya Angelou's Autobiography #1),36.55,Default,2,In stock (5 available),2025-09-24 12:50:23.906201,i know why the caged bird sings maya angelous autobiography 1,In Stock,Mid-range,Poor
books_toscrape,Harry Potter and the Deathly Hallows (Harry Potter #7),23.32,Default,1,In stock (5 available),2025-09-24 12:50:24.695720,harry potter and the deathly hallows harry potter 7,In Stock,Affordable,Very Poor
books_toscrape,"Fruits Basket, Vol. 5 (Fruits Basket #5)",16.33,Sequential Art,1,In stock (5 available),2025-09-24 12:50:25.499039,"fruits basket, vol. 5 fruits basket 5",In Stock,Affordable,Very Poor
books_toscrape,Foundation (Foundation (Publication Order) #1),32.42,Science Fiction,1,In stock (5 available),2025-09-24 12:50:27.949733,foundation foundation publication order 1,In Stock,Mid-range,Very Poor
books_toscrape,Fool Me Once,16.96,Default,1,In stock (5 available),2025-09-24 12:50:28.755855,fool me once,In Stock,Affordable,Very Poor
books_toscrape,Find Her (Detective D.D. Warren #8),22.37,Add a comment,1,In stock (5 available),2025-09-24 12:50:29.620582,find her detective d.d. warren 8,In Stock,Affordable,Very Poor
books_toscrape,Evicted: Poverty and Profit in the American City,42.27,Add a comment,1,In stock (5 available),2025-09-24 12:50:30.429118,evicted poverty and profit in the american city,In Stock,Mid-range,Very Poor
books_toscrape,Drama,38.7,Default,2,In stock (5 available),2025-09-24 12:50:31.288969,drama,In Stock,Mid-range,Poor
books_toscrape,Dracula the Un-Dead,35.63,Horror,5,In stock (5 available),2025-09-24 12:50:32.119812,dracula the undead,In Stock,Mid-range,Excellent
books_toscrape,Digital Fortress,58.0,Fiction,5,In stock (5 available),2025-09-24 12:50:33.030435,digital fortress,In Stock,Premium,Excellent
books_toscrape,"Death Note, Vol. 5: Whiteout (Death Note #5)",52.41,Sequential Art,1,In stock (5 available),2025-09-24 12:50:33.824858,"death note, vol. 5 whiteout death note 5",In Stock,Premium,Very Poor
books_toscrape,"Data, A Love Story: How I Gamed Online Dating to Meet My Match",32.35,Nonfiction,3,In stock (5 available),2025-09-24 12:50:34.621495,"data, a love story how i gamed online dating to meet my match",In Stock,Mid-range,Average
books_toscrape,Critique of Pure Reason,20.75,Philosophy,1,In stock (5 available),2025-09-24 12:50:36.453135,critique of pure reason,In Stock,Affordable,Very Poor
books_toscrape,Booked,17.49,Poetry,5,In stock (5 available),2025-09-24 12:50:37.267602,booked,In Stock,Affordable,Excellent
books_toscrape,"Blue Lily, Lily Blue (The Raven Cycle #3)",34.13,Default,5,In stock (5 available),2025-09-24 12:50:38.160786,"blue lily, lily blue the raven cycle 3",In Stock,Mid-range,Excellent
books_toscrape,Approval Junkie: Adventures in Caring Too Much,58.81,Autobiography,5,In stock (5 available),2025-09-24 12:50:38.950636,approval junkie adventures in caring too much,In Stock,Premium,Excellent
books_toscrape,An Abundance of Katherines,10.0,Young Adult,5,In stock (5 available),2025-09-24 12:50:39.739664,an abundance of katherines,In Stock,Budget,Excellent
books_toscrape,America's War for the Greater Middle East: A Military History,51.22,History,2,In stock (5 available),2025-09-24 12:50:40.609799,americas war for the greater middle east a military history,In Stock,Premium,Poor
books_toscrape,Alight (The Generations Trilogy #2),58.59,Default,4,In stock (5 available),2025-09-24 12:50:43.521363,alight the generations trilogy 2,In Stock,Premium,Good
books_toscrape,A Girl's Guide to Moving On (New Beginnings #2),31.3,Romance,1,In stock (5 available),2025-09-24 12:50:44.306757,a girls guide to moving on new beginnings 2,In Stock,Mid-range,Very Poor
books_toscrape,A Game of Thrones (A Song of Ice and Fire #1),46.42,Add a comment,2,In stock (5 available),2025-09-24 12:50:45.125786,a game of thrones a song of ice and fire 1,In Stock,Mid-range,Poor
books_toscrape,A Feast for Crows (A Song of Ice and Fire #4),17.21,Fantasy,4,In stock (5 available),2025-09-24 12:50:45.974402,a feast for crows a song of ice and fire 4,In Stock,Affordable,Good
